idx,Word,Lemma,PC1_n8,PC2_n8,PC3_n8,PC4_n8,PC5_n8,PC6_n8,PC7_n8,PC8_n8
43760,halters,halter,0.28209546686516235,-0.04404749461684431,-0.03986512936009082,-0.04518845866215857,-0.08113387568847424,0.20785647425182174,-0.077658856662917,0.058302675926319984
43761,halting,halt,-0.21858842816795032,0.010639370200052388,-0.0992932871750316,-0.020278058056350495,-0.04148743143880904,-0.2017603751019425,-0.08776218921644242,-0.045619561004949835
43768,halves,half,0.08108284726903162,-0.006174889071285492,-0.1357333645325891,0.07619457941067836,0.041159510975657385,-0.026542456158376575,-0.047608302505446905,0.2110789289130845
43772,ham,ham,0.18875370567117464,0.03609682459475656,0.03263938905379701,-0.037509980499011275,-0.14257686925322477,0.08174552816208273,0.239942082691078,0.11600599178916264
43791,hammed,ham,0.18875370567117464,0.03609682459475656,0.03263938905379701,-0.037509980499011275,-0.14257686925322477,0.08174552816208273,0.239942082691078,0.11600599178916264
43792,hammer,hammer,0.01223085773893116,0.10174807424241687,-0.10815001354745994,-0.08521015740425762,-0.20254030199997108,0.04033263982307536,-0.07221671969890743,0.05813001757181527
43793,hammered,hammer,-0.24904514326255284,0.3226160839025836,-0.20289575878536137,-0.1413381958289302,0.0698013192207706,-0.09521499570605065,0.04021895476726193,0.009591241132891998
43796,hammering,hammer,0.01223085773893116,0.10174807424241687,-0.10815001354745994,-0.08521015740425762,-0.20254030199997108,0.04033263982307536,-0.07221671969890743,0.05813001757181527
43799,hammers,hammer,0.01223085773893116,0.10174807424241687,-0.10815001354745994,-0.08521015740425762,-0.20254030199997108,0.04033263982307536,-0.07221671969890743,0.05813001757181527
43804,hamming,ham,0.18875370567117464,0.03609682459475656,0.03263938905379701,-0.037509980499011275,-0.14257686925322477,0.08174552816208273,0.239942082691078,0.11600599178916264
43805,hammock,hammock,0.3393819354281203,-0.0186691353892513,-0.00708275291850802,-0.05425023662615993,-0.005929297744344311,0.09816028246770345,-0.05192777377426817,-0.01472685195532579
43806,hammocks,hammock,0.3393819354281203,-0.0186691353892513,-0.00708275291850802,-0.05425023662615993,-0.005929297744344311,0.09816028246770345,-0.05192777377426817,-0.01472685195532579
