idx,Word,Lemma,PC1_n8,PC2_n8,PC3_n8,PC4_n8,PC5_n8,PC6_n8,PC7_n8,PC8_n8
45524,hideous,hideous,0.8104572890497459,1.404275410514607,0.9542633926642604,2.2618327674966543,-0.5949473509759554,-1.1637084077729405,0.7773544535008371,-0.6735591926534211
45529,hides,hide,0.37896275707953375,1.017764129979305,-0.428142397474789,1.5055404739763316,0.1544188661861359,0.25337562728840757,1.5727070358230335,-2.4671518728965434
45530,hiding,hide,-0.14776058490988384,1.4055719911875377,0.4723235363984356,-0.8630906692564971,-0.424749094154983,-1.0924374976001028,0.5012877948564526,-2.3180943036239463
45540,hierarchies,hierarchy,0.2154913350321708,-1.4152062352146901,0.9493000344961948,2.021513961783334,0.9967787072075168,-0.29805594922999445,-0.7526222587500234,-0.7793035162993582
45543,hierarchy,hierarchy,-0.6143198153232855,-0.7532380273062942,1.073202291557316,1.001810133652234,0.07797744775186383,-0.043282712771126004,-1.4086735988600487,-0.2492552173294413
45569,high,high,-0.9377570233540662,-0.4813449180383173,-1.4229998641447963,0.11788681835737276,0.673120344036632,-0.5161506379953624,-0.17591275750912874,1.6911736504530133
45615,highs,high,-0.5297533386619355,-0.3225420528216343,-1.0339833811793346,-0.15347200298718516,1.1356735617915246,-1.2917315554119013,-0.19874440566434223,2.6979439815084443
45619,highway,highway,0.39490796608900763,-1.013914780944139,-0.004814347737002287,-1.921239448453432,0.12603150417970807,-1.3264852393883222,-1.2316901467378505,-0.34201349908046874
45622,highways,highway,0.37858631676823973,-1.335958653897949,0.06372154632451076,-1.5733655288779596,0.7162161628132016,-2.0676953771037305,-0.5891835317492616,0.09261397855024198
45632,hiked,hike,-0.8337611900832113,0.6607058381263726,-0.8677331742835145,-2.268701737821385,0.9338155431561372,-0.3850184530848785,0.7193318568343722,-0.6715392828321399
45635,hikes,hike,-0.27683592848418065,-0.9174023687430509,-0.18741959605453426,-0.7944479899126866,-0.08823096023154854,-1.2286772128280856,0.47372459654901383,0.9684598450609219
45636,hiking,hike,0.04343512617308683,-0.25985027446030345,0.14366475403360104,-1.3357362889496889,0.41870533563955026,-0.45710872090776156,0.3340106048980786,0.10132410759948884
45643,hill,hill,1.3509066039362492,0.647797440152216,0.09030662635418142,-1.6479720591523375,1.0781653790589905,-0.8300935425304544,-1.5499178142584116,0.8442116736274862
45660,hills,hill,1.6338061810688407,0.1238301034639246,0.5903536798608613,-1.1166984467499488,2.2787246138793384,-1.7921649600278282,-1.0071785181115074,-0.009064337159351168
45663,hillside,hillside,1.7600614566478519,-0.3109794387228781,-0.040202359218215376,-1.7898241800043264,2.0401549827416985,-1.11438064991394,-1.2998318929938946,-0.9485220301097644
45664,hillsides,hillside,1.7600614566478519,-0.3109794387228781,-0.040202359218215376,-1.7898241800043264,2.0401549827416985,-1.11438064991394,-1.2998318929938946,-0.9485220301097644
45683,hind,hind,1.7769571897200376,0.5992893920106204,-0.8774545545853493,0.4025247620369326,-1.203303132105565,-0.22174429369772922,-1.5254208389138693,-0.10055604512880027
45691,hinders,hinder,-1.429859702403155,-0.5471544722637379,-0.7846660509044607,1.9941944087366217,-0.627707757474921,-1.129694316358946,0.88115661767762,-0.9048865323973235
