F1_n8,F2_n8,F3_n8,F4_n8,F5_n8,F6_n8,F7_n8,F8_n8
-0.4846460127928634,1.745620366514207,-0.9393547840188373,-0.288822330987838,-0.47967014772444583,0.9331859615735927,-0.1887145543092387,-0.9107547577695091
0.7354951404051409,0.8703823521147169,-0.34578642680161953,0.32795409121211144,1.7241028554818614,0.5195606140507579,1.2314548308473758,1.8696956723878226
-0.8198336544258922,1.461537861538171,0.13126447911602723,-0.7124422598664774,1.2208846996165732,-0.38054104819989576,-0.4034215862112846,-0.5546931685656841
0.7252233695212534,1.2265332182012867,-0.30219788067814407,0.36195741695262434,1.5641772510666554,0.5233140871845101,-0.9326165713084883,0.3599102512347107
-0.5228841775286119,1.781640679384546,-0.6806871751338895,-0.32220837213671477,-0.19847744281533097,-0.7995703172122914,2.174841121748771,-0.9369536975748124
-0.5940166373401292,1.9832286537247568,-0.3667561604188947,0.10348627607347584,0.9124303345395214,-0.722329345691234,1.861170426241922,-0.9856446339169777
-0.6294564988915246,1.964992929063002,-0.6507643900725358,-0.2746812165624883,-0.18246584289552925,-0.6528110827426481,1.8185493657789802,-0.9971430199681112
-0.46318113186917487,2.198066888986582,0.0006188605116802249,-0.1373121474414057,0.7227485350056472,-1.3691506286955362,-0.6733259124467053,-0.9705259414536219
0.20542031468369135,1.4925095575523015,0.170580615166828,-0.4407078846965954,-0.9244536809942585,-0.7314908519812726,1.5364805675434894,0.10136697855121726
0.36333460106290755,1.7415664203575951,0.1391657958404326,-0.580461859881934,-0.8689188768506976,-1.3045632940243148,-0.004426548996733844,-0.6546240044536118
0.18293793125659924,1.9835438536083285,-0.18628251055532669,-0.10815027383976661,-0.3921319224348931,-0.6013248115158519,1.0865929618431789,-0.11978219290134812
0.14912108479197983,2.1657753305222696,0.5414004324794207,-0.07408899182936997,-0.39853449454453826,-0.6760210002035066,1.1535953497942688,0.0467083977189179
0.8721379501066396,-0.20225060168445788,-1.4152537272015802,-1.3865953138088458,-0.7722377849505571,-2.0748305456660407,1.8997803485490237,-0.9392522827576006
-1.2537959650609158,1.061473405927985,-0.9364269871752748,-0.6196439644553408,0.6437458730182266,-1.6567767968716893,1.3869144264685818,-0.7671630360222622
0.8427471314596053,0.3812327647512443,-0.5191587991041515,-0.17800644288011588,0.1140675924241215,-2.0291554578686686,1.5673697936012472,-1.005644762891833
1.372328118565269,0.9211367955425368,-0.10953042300899928,-0.7191011342120862,-0.46099862023857424,-1.6593901671728395,-0.6363625250172296,-0.9389009935522286
0.9201649073949275,0.19047619213499448,-1.0510445023226687,-1.0785158808324937,-0.6001843629648832,-2.063996494262235,-0.6231584671969232,-1.1113146305201347
1.252489801922569,0.3291586217746491,-0.4638356910162,0.2626522077213508,-0.6710480865948157,-0.8067116140554333,2.5863430402737526,-0.0974613104144971
-0.7411502785914057,1.2261051631006545,-0.8457819095416677,-0.11897343373390763,1.3609927517231244,-0.11482058035345707,0.7045011972585341,-0.5899511656249538
-0.7358425084719635,1.5943053256304125,-0.8415010257586979,-0.10666840491212057,1.2629391991696466,-0.05226438131489373,-0.31498159860375174,-0.7698122668840004
0.9994882821970872,0.6594365416613605,-0.27530637836921484,0.36226143148479395,0.3652975281713434,-0.8055417245305468,1.9978213155683713,-0.328313231574841
1.2669530916929954,0.6124048340729193,-0.4383708963359771,0.2468563050571281,-0.44971557934643314,-0.8114606732565722,0.18453219892175332,-0.6094099856315834
-0.38680843651128416,1.6761220441140339,-0.040206870091501236,0.174855388379499,-0.5347155839693601,-0.1651810865081716,1.0564623067748482,-0.024719787183363675
-0.41053447495356815,1.4815162818119376,-0.08433925246875272,0.228757201580399,-0.677961697460335,-0.10603407928706686,1.169592671561176,0.03496083876388746
0.13060630492323844,1.0898554402324792,-0.29910681531168287,-0.5258341379709978,-0.21989289302851553,-0.6613261449467075,0.15914758982477092,-0.1207897038256136
-0.617544491489957,1.3518996300982162,0.5363424121511223,-0.2061707193571873,1.152660553527042,-1.5846281630042476,0.9874816243996216,0.3181803626608195
-0.5328404099695265,1.8163058108692083,0.5505778101347297,-0.1945155424373926,0.871368142047067,-1.5899849603064984,-0.9211687410909384,0.05142871136537786
0.5010913225859319,0.4118183427566482,-0.5229643668580711,-1.2832055955533888,-1.2086521134352683,-1.14645757771599,-0.640455737269658,-0.050616031044572
0.23623951989893818,0.6771931653689478,0.29551391132789495,-1.085157438603733,-0.23285641111371072,-1.5804743159963983,2.9042318396464717,0.3361099497852879
-0.2959424153546565,-0.6517298380599819,0.08653278863332525,-1.3490005839792147,-0.8953982775743653,-0.5309886255858052,-0.718728305286771,-1.1665141955624925
-0.4712731842752704,-0.8776191737034934,-0.8698935481579865,-2.6805215751628815,-2.980649821040305,-0.46961168000602654,-0.9774794164891858,1.6948397071870127
-0.47094780318515417,-0.9161704806358009,-0.5660089310858244,-1.9290112585280923,-2.0436827615851034,-0.4038839606889584,-1.4258972455677714,1.5582069932391232
-0.5231178409909655,-0.9808967272927562,-0.18843602478949092,-1.1144004525667275,-1.6843042301222775,-0.5566213775986985,-0.9334538462267024,0.9634860279184551
0.7499541914961899,0.5676766319512954,-1.2048963888380326,0.0935889821150741,-2.0798865069078016,-1.8167333546360471,1.3525913098425868,0.12239210850342727
0.8767281262042274,0.6768237140973157,-1.0427686390858706,0.13483731045992034,-1.639301608453618,-1.8134616910539125,-0.625706866575433,-0.4725738228321946
0.10658359739416418,1.8534462521075772,-0.6276790405937132,0.8240295829236522,0.5826502573013731,-1.0522609159314653,1.7100264879502836,0.6556374869213112
0.16133392278823877,2.176618348391281,-0.5883570144045392,0.8537711234406545,0.40603755336111774,-1.0300606656875113,-0.35694900772737326,-0.12748560224010022
0.6707049256931147,0.5421054193994749,-1.1167278803753968,0.16748945354615388,-1.479735330362257,-1.709949303302144,0.8174782822411746,-0.3816589466661491
0.7511091202232172,0.7768289567150508,-0.1845405906083379,0.18547870344454923,-0.6212868987578699,-1.8254691916475498,-0.8348484183924549,-0.3748055506927267
-0.3932202111737074,-0.009968361348395864,0.621603940516467,-1.4965758654759063,-0.6095175555842777,-0.8818842016863051,-1.746447562906152,0.7883714826534979
-0.24734517794676442,-0.2891111542137344,-0.2056608579311192,-0.8596681086468069,-1.09015178446308,-0.24202562540885106,0.5118745555841288,0.46230860435860577
-0.3237165903673192,0.2204144765563941,-0.1962522626624582,-0.9269006188285925,-1.232771014905709,-0.09326271438847505,-0.7261933892163301,-0.2746069893216574
-1.284383082008816,-0.1730152251406622,0.6835246037691095,-2.048579214799459,-1.3888275748669985,1.6601998823498554,-0.014998759991158038,-0.187695161350318
-1.2639386374521928,0.18559471636500827,0.8262026644345336,-1.8994731687544164,-1.4496367573430269,1.7245804055534784,-0.9319810609204329,-0.30998592638504346
-0.7881409707538882,1.995534272885901,-1.4693478464312981,0.3782750931129726,0.8290114922266705,0.25157982594739814,0.9240340812786584,-0.4905105104196672
-0.8171087387552368,2.3167395842855165,-1.4063846134247564,0.3885346584656275,0.7085039783982708,0.23842975404351693,0.7754976442798626,-0.534629272897603
-0.2174179775073167,-0.48692776107193186,-0.4807783739918917,-1.5222472265422924,-1.8249149959014102,-0.11284033594819487,1.333965699481836,-0.7698587183035982
