factor,feature,comparison,tent_lag_s,n_runs,mean_pearson_r,mean_spearman_rho,min_pearson_r,max_pearson_r
F8_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,1.5,213,0.01316666279852318,0.01060641886241327,-0.01710126187065524,0.0395851908666754
F8_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,3.0,213,0.0073940832275160556,-0.0004713685688794973,-0.024552192368893503,0.04197620169392024
F8_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,4.5,213,0.01521542380973023,0.02631778675865792,-0.03749844090736584,0.05602772590944257
F8_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,6.0,213,0.02814047684850911,-0.004239838700238539,-0.044055584738946246,0.06610646841215757
F8_n8,spectral_rolloff_85_hz,individual_TENT_column_vs_raw_feature,7.5,213,0.02604991455094835,0.01173331144194088,-0.033484805462052784,0.07147189682258381
F8_n8,word_count_per_tr,collapsed_factor_vs_matching_FIR_feature,,213,-0.02239737152362041,-0.08370467491332828,-0.1335214119150665,0.06283611322431362
F8_n8,word_count_per_tr,collapsed_factor_vs_raw_feature,,213,-0.015657714184155506,-0.049512689841368696,-0.14353679489920315,0.08371217813208008
F8_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,1.5,213,-0.004580019467034131,-0.04618306032684151,-0.0663800315547862,0.0639754445178444
F8_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,3.0,213,0.006439488413641514,-0.036576125350133916,-0.0810492152737608,0.14451917397328798
F8_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,4.5,213,-0.01915140907930582,-0.05429837760988067,-0.11828719066352357,0.05586522959983859
F8_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,6.0,213,-0.006688098985872184,-0.04921653319240278,-0.07496622741715495,0.057134581095912074
F8_n8,word_count_per_tr,individual_TENT_column_vs_raw_feature,7.5,213,-0.021541664667937912,-0.05099776080857978,-0.03998263364229814,0.020489033310906936
F8_n8,zero_crossing_rate,collapsed_factor_vs_matching_FIR_feature,,213,-0.019071850317283173,-0.026352697403305817,-0.07455321252807205,0.06300538878816977
F8_n8,zero_crossing_rate,collapsed_factor_vs_raw_feature,,213,0.029509896596893882,0.02890040912517739,-0.03367856475537108,0.075457893372585
F8_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,1.5,213,0.010584349584504002,0.0076856496126962714,-0.023798622979978847,0.04489441574563193
F8_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,3.0,213,0.002465771785277656,-0.0068225486280691725,-0.030758831626876235,0.023174776398858846
F8_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,4.5,213,0.015366076916931839,0.023113101650582942,-0.04580290079302955,0.05590721146781254
F8_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,6.0,213,0.029428361005719873,0.00555794153578087,-0.04563484739835026,0.06880063096777789
F8_n8,zero_crossing_rate,individual_TENT_column_vs_raw_feature,7.5,213,0.026651749532677925,0.012350040150150907,-0.03162925827405977,0.06430382011817133
